VC:2f90039 BD:Jan 22 2014 SN:LGR-14-0077
                     Time,        H2O_ppm,     H2O_ppm_sd,        O18_del,     O18_del_sd,          D_del,       D_del_sd,        O17_del,     O17_del_sd,         O18O16,      O18O16_sd,         O17O16,      O17O16_sd,             DH,          DH_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,            Gnd,         Gnd_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,            R1a,         R1a_sd,            R1b,         R1b_sd,             R2,          R2_sd,             R3,          R3_sd,             R4,          R4_sd,            R2C,         R2C_sd,            R4C,         R4C_sd,            R3C,         R3C_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,     H2O18_8_CT,  H2O18_8_CT_sd,     H2O18_8_AT,  H2O18_8_AT_sd,     H2O18_8_DF,  H2O18_8_DF_sd,     H2O18_8_PT,  H2O18_8_PT_sd,     H2Oa_10_CT,  H2Oa_10_CT_sd,     H2Oa_10_AT,  H2Oa_10_AT_sd,     H2Oa_10_DF,  H2Oa_10_DF_sd,     H2Oa_10_PT,  H2Oa_10_PT_sd,      HOD_11_CT,   HOD_11_CT_sd,      HOD_11_AT,   HOD_11_AT_sd,      HOD_11_DF,   HOD_11_DF_sd,      HOD_11_PF,   HOD_11_PF_sd,         BL0T_B,      BL0T_B_sd,         BL1T_B,      BL1T_B_sd,         BL2F_B,      BL2F_B_sd,         BL3F_B,      BL3F_B_sd,   H2Ob_10_CT_B,H2Ob_10_CT_B_sd,   H2Ob_10_AT_B,H2Ob_10_AT_B_sd,   H2Ob_10_DF_B,H2Ob_10_DF_B_sd,   H2Ob_10_PT_B,H2Ob_10_PT_B_sd,  H2O17_14_CT_B,H2O17_14_CT_B_sd,  H2O17_14_AT_B,H2O17_14_AT_B_sd,  H2O17_14_DF_B,H2O17_14_DF_B_sd,  H2O17_14_PT_B,H2O17_14_PT_B_sd,       Fit_Flag,   N_Fits_Avg'd,      MIU_VALVE,       MIU_DESC,  WVISS_VOLTAGE,     WVISS_DESC
  11/26/2018 13:16:26.169,    2.02506e+04,    7.38542e+01,   -2.18540e+01,    5.97931e-01,   -1.55283e+02,    1.14744e+00,   -8.76263e+00,    2.56483e-01,    1.96138e-03,    1.19897e-06,    3.76571e-04,    9.74381e-08,    1.31565e-04,    1.78713e-07,    4.01515e+01,    1.97762e-04,    4.66001e+01,    1.70982e-04,    5.98830e+00,    1.41820e-03,    5.94687e+00,    1.03172e-03,    2.15476e-01,    3.44539e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.01983e+04,    7.36824e+01,    1.94645e+04,    6.38748e+01,    3.93607e+01,    1.31524e-01,    7.32611e+00,    2.36594e-02,    5.40131e+00,    1.82241e-02,    3.96165e+01,    1.34232e-01,    5.31546e+00,    1.74301e-02,    7.32978e+00,    2.36421e-02,    1.84305e+00,    1.16699e-04,    1.45280e-04,    2.33235e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27768e+00,    3.74360e-04,    4.85792e-01,    1.58696e-03,    3.08953e-01,    8.26044e-08,    3.90155e+00,    2.91802e-03,   -4.01486e-02,    3.66468e-04,    3.34405e-01,    1.19923e-03,    3.25698e-01,    8.70815e-08,    4.35046e+00,    6.64428e-03,    5.06096e+00,    3.35373e-04,    3.73028e-02,    1.22282e-04,    3.16971e-01,    8.47482e-08,    1.95284e+00,    2.98250e-03,    2.21302e+00,    1.43629e-04,    2.45453e-04,    2.98450e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49257e+00,    3.92792e-04,    3.11734e-01,    1.02182e-03,    3.23637e-01,    8.65304e-08,    4.02385e+00,    1.92325e-03,    7.25497e+00,    3.56607e-04,    2.20551e-01,    7.11766e-04,    3.14984e-01,    8.42168e-08,    3.98625e+00,    2.37281e-03,              3,             10,              2,        2nd unk,              0,           REF0
  11/26/2018 13:16:36.204,    2.04784e+04,    6.93295e+01,   -2.15889e+01,    5.68441e-01,   -1.54856e+02,    1.36701e+00,   -8.63586e+00,    4.46644e-01,    1.96191e-03,    1.13984e-06,    3.76619e-04,    1.69680e-07,    1.31631e-04,    2.12912e-07,    4.01511e+01,    2.27429e-04,    4.66002e+01,    8.53011e-05,    5.98602e+00,    1.48899e-03,    5.94768e+00,    1.36315e-03,    2.15488e-01,    3.76075e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.04255e+04,    6.91498e+01,    1.96746e+04,    6.46633e+01,    3.98085e+01,    1.34550e-01,    7.40620e+00,    2.41722e-02,    5.46656e+00,    2.37843e-02,    4.00730e+01,    1.37193e-01,    5.37799e+00,    2.29260e-02,    7.40982e+00,    2.41516e-02,    1.84293e+00,    1.46447e-04,    1.45181e-04,    2.42816e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27762e+00,    2.67002e-04,    4.91126e-01,    1.58872e-03,    3.08953e-01,    4.12104e-08,    3.90649e+00,    3.06805e-03,   -4.00844e-02,    2.36716e-04,    3.38035e-01,    1.09464e-03,    3.25698e-01,    4.34439e-08,    4.35468e+00,    4.53293e-03,    5.06085e+00,    4.09847e-04,    3.77387e-02,    1.56754e-04,    3.16971e-01,    4.22799e-08,    1.95474e+00,    2.03475e-03,    2.21272e+00,    2.33623e-04,    2.45697e-04,    4.22273e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49264e+00,    2.81192e-04,    3.15137e-01,    1.06250e-03,    3.23637e-01,    4.31690e-08,    4.02769e+00,    3.57222e-03,    7.25515e+00,    2.99159e-04,    2.22991e-01,    7.46806e-04,    3.14984e-01,    4.20148e-08,    3.99035e+00,    4.37432e-03,              3,             10,              5,        5th unk,              0,           REF0
  11/26/2018 13:16:46.239,    2.07020e+04,    6.72132e+01,   -2.16394e+01,    5.35316e-01,   -1.54587e+02,    1.63074e+00,   -8.52675e+00,    4.98578e-01,    1.96181e-03,    1.07342e-06,    3.76661e-04,    1.89410e-07,    1.31673e-04,    2.53987e-07,    4.01513e+01,    3.48000e-04,    4.66001e+01,    1.55289e-04,    5.98385e+00,    1.50398e-03,    5.94868e+00,    9.42299e-04,    2.15519e-01,    7.38024e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.06486e+04,    6.70254e+01,    1.98839e+04,    6.40063e+01,    4.02355e+01,    1.38752e-01,    7.48614e+00,    2.58090e-02,    5.52968e+00,    2.58620e-02,    4.05086e+01,    1.41408e-01,    5.43846e+00,    2.49811e-02,    7.48948e+00,    2.55912e-02,    1.84269e+00,    1.56613e-04,    1.44967e-04,    2.33764e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27702e+00,    2.63973e-04,    4.96216e-01,    1.62434e-03,    3.08953e-01,    7.50225e-08,    3.90990e+00,    4.76375e-03,   -3.95023e-02,    2.67101e-04,    3.41604e-01,    1.05816e-03,    3.25698e-01,    7.90886e-08,    4.35993e+00,    5.43243e-03,    5.06125e+00,    4.49512e-04,    3.81608e-02,    1.72698e-04,    3.16971e-01,    7.69695e-08,    1.95709e+00,    2.43852e-03,    2.21252e+00,    1.14336e-04,    2.45703e-04,    1.73520e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49294e+00,    5.49305e-04,    3.18544e-01,    1.02679e-03,    3.23637e-01,    7.85882e-08,    4.03241e+00,    3.69904e-03,    7.25539e+00,    5.36894e-04,    2.25436e-01,    7.76645e-04,    3.14984e-01,    7.64869e-08,    3.99546e+00,    5.87874e-03,              3,             10,              8,        8th unk,              0,           REF0
  11/26/2018 13:16:56.274,    2.09100e+04,    6.33310e+01,   -2.15562e+01,    5.70486e-01,   -1.53895e+02,    1.12210e+00,   -8.60081e+00,    2.80736e-01,    1.96198e-03,    1.14394e-06,    3.76633e-04,    1.06652e-07,    1.31781e-04,    1.74767e-07,    4.01513e+01,    4.38604e-04,    4.66001e+01,    2.09318e-04,    5.98123e+00,    1.45284e-03,    5.95052e+00,    8.78631e-04,    2.15532e-01,    3.81083e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.08560e+04,    6.31791e+01,    2.00719e+04,    5.84994e+01,    4.06377e+01,    1.16475e-01,    7.55666e+00,    2.09246e-02,    5.59130e+00,    1.77680e-02,    4.09189e+01,    1.18893e-01,    5.49756e+00,    1.70583e-02,    7.55972e+00,    2.08997e-02,    1.84244e+00,    1.69062e-04,    1.45001e-04,    1.70239e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27725e+00,    3.95932e-04,    5.00958e-01,    1.38350e-03,    3.08953e-01,    1.01125e-07,    3.91363e+00,    3.94411e-03,   -3.96947e-02,    3.27604e-04,    3.44885e-01,    1.01568e-03,    3.25698e-01,    1.06606e-07,    4.36313e+00,    5.54411e-03,    5.06096e+00,    5.29318e-04,    3.85692e-02,    1.19709e-04,    3.16971e-01,    1.03750e-07,    1.95853e+00,    2.48865e-03,    2.21212e+00,    2.21228e-04,    2.46162e-04,    3.87846e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49356e+00,    3.91136e-04,    3.21656e-01,    9.30793e-04,    3.23637e-01,    1.05931e-07,    4.03463e+00,    3.75326e-03,    7.25602e+00,    3.32255e-04,    2.27631e-01,    6.23910e-04,    3.14984e-01,    1.03099e-07,    3.99725e+00,    3.05843e-03,              3,             10,              4,        4th unk,              0,           REF0
  11/26/2018 13:17:06.309,    2.10924e+04,    6.01379e+01,   -2.11482e+01,    6.08880e-01,   -1.53499e+02,    9.80038e-01,   -8.61406e+00,    3.36146e-01,    1.96279e-03,    1.22093e-06,    3.76628e-04,    1.27702e-07,    1.31843e-04,    1.52641e-07,    4.01516e+01,    3.62756e-04,    4.66001e+01,    1.47621e-04,    5.97998e+00,    1.93537e-03,    5.95087e+00,    1.13781e-03,    2.15532e-01,    2.78332e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.10379e+04,    5.99920e+01,    2.02519e+04,    5.22300e+01,    4.10045e+01,    1.09549e-01,    7.62445e+00,    2.05721e-02,    5.64404e+00,    1.90204e-02,    4.12930e+01,    1.11852e-01,    5.54812e+00,    1.82953e-02,    7.62742e+00,    2.05497e-02,    1.84231e+00,    1.37014e-04,    1.44687e-04,    2.01940e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27758e+00,    3.74381e-04,    5.05376e-01,    1.27293e-03,    3.08953e-01,    7.13181e-08,    3.91853e+00,    3.56874e-03,   -4.00183e-02,    3.68453e-04,    3.47822e-01,    9.45327e-04,    3.25698e-01,    7.51834e-08,    4.36561e+00,    6.33011e-03,    5.06081e+00,    3.42952e-04,    3.89251e-02,    1.25084e-04,    3.16971e-01,    7.31689e-08,    1.95964e+00,    2.84147e-03,    2.21191e+00,    1.67717e-04,    2.46225e-04,    3.11924e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49341e+00,    3.07345e-04,    3.24562e-01,    8.35875e-04,    3.23637e-01,    7.47077e-08,    4.03734e+00,    2.52235e-03,    7.25590e+00,    2.84609e-04,    2.29687e-01,    6.18593e-04,    3.14984e-01,    7.27101e-08,    4.00015e+00,    4.05513e-03,              3,             10,              7,        7th unk,              0,           REF0
  11/26/2018 13:17:16.344,    2.12804e+04,    5.61863e+01,   -2.11886e+01,    7.19055e-01,   -1.52686e+02,    1.22193e+00,   -8.51381e+00,    3.09721e-01,    1.96271e-03,    1.44185e-06,    3.76666e-04,    1.17663e-07,    1.31969e-04,    1.90315e-07,    4.01518e+01,    5.91797e-04,    4.66000e+01,    1.93416e-04,    5.97776e+00,    1.35912e-03,    5.95243e+00,    1.05803e-03,    2.15569e-01,    3.65584e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.12255e+04,    5.60546e+01,    2.04136e+04,    5.08468e+01,    4.13634e+01,    1.02410e-01,    7.68621e+00,    1.97131e-02,    5.70118e+00,    1.54552e-02,    4.16595e+01,    1.04559e-01,    5.60295e+00,    1.48501e-02,    7.68912e+00,    1.96900e-02,    1.84214e+00,    1.12501e-04,    1.44724e-04,    2.28752e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27737e+00,    3.68470e-04,    5.09613e-01,    1.22111e-03,    3.08953e-01,    9.34425e-08,    3.92366e+00,    2.62451e-03,   -3.97601e-02,    3.52183e-04,    3.50795e-01,    9.10448e-04,    3.25698e-01,    9.85070e-08,    4.37087e+00,    6.00626e-03,    5.06103e+00,    4.01030e-04,    3.93048e-02,    1.03909e-04,    3.16971e-01,    9.58675e-08,    1.96200e+00,    2.69610e-03,    2.21170e+00,    1.48698e-04,    2.46293e-04,    2.38016e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49353e+00,    3.59138e-04,    3.27241e-01,    8.00988e-04,    3.23637e-01,    9.78837e-08,    4.04032e+00,    2.96486e-03,    7.25610e+00,    3.66867e-04,    2.31610e-01,    5.84538e-04,    3.14983e-01,    9.52664e-08,    4.00307e+00,    3.65865e-03,              3,             10,             14,    6th miu ref,              0,           REF0
  11/26/2018 13:17:26.380,    2.14419e+04,    5.29915e+01,   -2.11057e+01,    6.09121e-01,   -1.51614e+02,    9.43947e-01,   -8.53646e+00,    5.36905e-01,    1.96288e-03,    1.22141e-06,    3.76657e-04,    2.03970e-07,    1.32136e-04,    1.47020e-07,    4.01516e+01,    2.22784e-04,    4.65998e+01,    2.70923e-04,    5.97667e+00,    2.16570e-03,    5.95303e+00,    8.40566e-04,    2.15550e-01,    5.28443e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.13865e+04,    5.28637e+01,    2.05705e+04,    4.42167e+01,    4.16766e+01,    9.68422e-02,    7.74520e+00,    1.69311e-02,    5.75289e+00,    1.78245e-02,    4.19792e+01,    9.88970e-02,    5.65262e+00,    1.71648e-02,    7.74803e+00,    1.69108e-02,    1.84199e+00,    1.17073e-04,    1.44584e-04,    2.54557e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27709e+00,    2.18678e-04,    5.13377e-01,    1.10196e-03,    3.08953e-01,    1.30887e-07,    3.92508e+00,    3.82969e-03,   -3.94589e-02,    2.34743e-04,    3.53391e-01,    8.25266e-04,    3.25698e-01,    1.37981e-07,    4.37523e+00,    4.83098e-03,    5.06158e+00,    5.67185e-04,    3.96539e-02,    1.16192e-04,    3.16971e-01,    1.34284e-07,    1.96396e+00,    2.16854e-03,    2.21141e+00,    1.56826e-04,    2.46716e-04,    4.06725e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49365e+00,    4.72389e-04,    3.29788e-01,    7.30524e-04,    3.23637e-01,    1.37108e-07,    4.04445e+00,    5.24565e-03,    7.25623e+00,    4.27522e-04,    2.33410e-01,    5.28643e-04,    3.14983e-01,    1.33442e-07,    4.00817e+00,    3.91795e-03,              3,             10,              3,        3rd unk,              0,           REF0
  11/26/2018 13:17:36.415,    2.15906e+04,    5.08669e+01,   -2.08925e+01,    6.46650e-01,   -1.51674e+02,    1.40756e+00,   -8.47073e+00,    3.10409e-01,    1.96331e-03,    1.29666e-06,    3.76682e-04,    1.17924e-07,    1.32127e-04,    2.19227e-07,    4.01516e+01,    3.70848e-04,    4.66001e+01,    1.66957e-04,    5.97438e+00,    1.73281e-03,    5.95417e+00,    1.09911e-03,    2.15541e-01,    4.07837e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.15349e+04,    5.07398e+01,    2.07081e+04,    3.95011e+01,    4.19709e+01,    9.67640e-02,    7.79760e+00,    1.52552e-02,    5.79345e+00,    2.10902e-02,    4.22795e+01,    9.87688e-02,    5.69143e+00,    2.03909e-02,    7.80037e+00,    1.52360e-02,    1.84192e+00,    7.78260e-05,    1.44494e-04,    2.36011e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27710e+00,    3.85721e-04,    5.16804e-01,    1.09225e-03,    3.08953e-01,    8.06597e-08,    3.92790e+00,    4.39540e-03,   -3.95271e-02,    3.98105e-04,    3.55706e-01,    7.69566e-04,    3.25698e-01,    8.50313e-08,    4.37745e+00,    6.09054e-03,    5.06120e+00,    3.67836e-04,    3.99182e-02,    1.38142e-04,    3.16971e-01,    8.27530e-08,    1.96496e+00,    2.73393e-03,    2.21119e+00,    1.86034e-04,    2.46982e-04,    3.80033e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49336e+00,    5.16762e-04,    3.32057e-01,    6.50717e-04,    3.23637e-01,    8.44933e-08,    4.04832e+00,    2.39712e-03,    7.25596e+00,    4.85630e-04,    2.35034e-01,    4.72089e-04,    3.14984e-01,    8.22341e-08,    4.01076e+00,    3.44091e-03,              3,             10,              6,        6th unk,              0,           REF0
  11/26/2018 13:17:46.450,    2.17341e+04,    4.19678e+01,   -2.09397e+01,    4.56171e-01,   -1.51315e+02,    1.73302e+00,   -8.33366e+00,    4.56709e-01,    1.96321e-03,    9.14714e-07,    3.76734e-04,    1.73504e-07,    1.32183e-04,    2.69917e-07,    4.01520e+01,    1.75919e-04,    4.65998e+01,    1.86515e-04,    5.97325e+00,    1.57288e-03,    5.95371e+00,    1.28027e-03,    2.15548e-01,    5.21048e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.16780e+04,    4.18532e+01,    2.08373e+04,    3.74983e+01,    4.22440e+01,    8.63746e-02,    7.84743e+00,    1.50259e-02,    5.83542e+00,    1.93139e-02,    4.25585e+01,    8.81058e-02,    5.73167e+00,    1.87348e-02,    7.85013e+00,    1.50076e-02,    1.84174e+00,    1.71570e-04,    1.44458e-04,    2.67058e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27656e+00,    3.29324e-04,    5.20074e-01,    1.02558e-03,    3.08953e-01,    9.01084e-08,    3.93221e+00,    3.30258e-03,   -3.89497e-02,    2.82960e-04,    3.58006e-01,    6.76467e-04,    3.25698e-01,    9.49922e-08,    4.38203e+00,    4.22627e-03,    5.06202e+00,    3.38338e-04,    4.02001e-02,    1.26836e-04,    3.16971e-01,    9.24469e-08,    1.96701e+00,    1.89710e-03,    2.21111e+00,    1.45186e-04,    2.46863e-04,    3.31226e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49320e+00,    4.72814e-04,    3.34107e-01,    6.52149e-04,    3.23637e-01,    9.43911e-08,    4.04816e+00,    3.00916e-03,    7.25585e+00,    4.32317e-04,    2.36521e-01,    4.84457e-04,    3.14983e-01,    9.18672e-08,    4.01412e+00,    3.34670e-03,              3,             10,              2,        2nd unk,              0,           REF0
  11/26/2018 13:17:56.485,    2.18693e+04,    4.62189e+01,   -2.09419e+01,    6.93612e-01,   -1.50681e+02,    1.41343e+00,   -8.54529e+00,    2.75400e-01,    1.96321e-03,    1.39083e-06,    3.76654e-04,    1.04625e-07,    1.32281e-04,    2.20142e-07,    4.01519e+01,    3.40328e-04,    4.65999e+01,    9.26040e-05,    5.97118e+00,    1.63138e-03,    5.95480e+00,    1.21963e-03,    2.15565e-01,    5.39779e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.18128e+04,    4.61226e+01,    2.09606e+04,    3.76529e+01,    4.25029e+01,    7.40933e-02,    7.89227e+00,    1.37651e-02,    5.87704e+00,    1.60617e-02,    4.28230e+01,    7.58211e-02,    5.77161e+00,    1.55233e-02,    7.89490e+00,    1.37453e-02,    1.84171e+00,    1.37773e-04,    1.44382e-04,    2.82047e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27600e+00,    2.66324e-04,    5.23080e-01,    9.16907e-04,    3.08953e-01,    4.47385e-08,    3.93392e+00,    2.72201e-03,   -3.83958e-02,    2.89762e-04,    3.60106e-01,    7.64398e-04,    3.25698e-01,    4.71633e-08,    4.38556e+00,    6.61654e-03,    5.06232e+00,    3.83352e-04,    4.04727e-02,    1.07862e-04,    3.16971e-01,    4.58996e-08,    1.96860e+00,    2.97004e-03,    2.21088e+00,    1.26552e-04,    2.47108e-04,    3.23328e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49277e+00,    2.96554e-04,    3.36145e-01,    6.02115e-04,    3.23637e-01,    4.68649e-08,    4.05182e+00,    3.13889e-03,    7.25544e+00,    2.80002e-04,    2.37915e-01,    4.11702e-04,    3.14983e-01,    4.56118e-08,    4.01499e+00,    2.97883e-03,              3,             10,              5,        5th unk,              0,           REF0
  11/26/2018 13:18:06.520,    2.19859e+04,    3.74604e+01,   -2.06035e+01,    6.02371e-01,   -1.49604e+02,    9.45431e-01,   -8.29455e+00,    2.89909e-01,    1.96389e-03,    1.20787e-06,    3.76749e-04,    1.10136e-07,    1.32449e-04,    1.47251e-07,    4.01514e+01,    3.23251e-04,    4.66000e+01,    1.19667e-04,    5.97000e+00,    1.26546e-03,    5.95507e+00,    6.87405e-04,    2.15558e-01,    3.76487e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.19291e+04,    3.73747e+01,    2.10745e+04,    3.76792e+01,    4.27413e+01,    6.60392e-02,    7.93723e+00,    1.47693e-02,    5.91669e+00,    1.14921e-02,    4.30662e+01,    6.74763e-02,    5.80975e+00,    1.10747e-02,    7.93980e+00,    1.47493e-02,    1.84152e+00,    1.80190e-04,    1.44225e-04,    2.31125e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27630e+00,    3.98454e-04,    5.25902e-01,    8.32975e-04,    3.08953e-01,    5.78131e-08,    3.93618e+00,    4.36010e-03,   -3.87031e-02,    3.98198e-04,    3.61950e-01,    6.39934e-04,    3.25698e-01,    6.09465e-08,    4.38455e+00,    6.33426e-03,    5.06205e+00,    5.85831e-04,    4.07372e-02,    8.41872e-05,    3.16971e-01,    5.93135e-08,    1.96814e+00,    2.84333e-03,    2.21065e+00,    1.60841e-04,    2.47317e-04,    3.29958e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49227e+00,    2.18767e-04,    3.37982e-01,    5.76507e-04,    3.23637e-01,    6.05608e-08,    4.05407e+00,    4.50277e-03,    7.25496e+00,    2.40091e-04,    2.39278e-01,    4.24466e-04,    3.14983e-01,    5.89415e-08,    4.01796e+00,    3.32077e-03,              3,             10,              8,        8th unk,              0,           REF0
  11/26/2018 13:18:16.555,    2.21096e+04,    3.58259e+01,   -2.05433e+01,    4.88749e-01,   -1.49340e+02,    1.17368e+00,   -8.34741e+00,    3.60759e-01,    1.96401e-03,    9.80040e-07,    3.76729e-04,    1.37052e-07,    1.32490e-04,    1.82801e-07,    4.01516e+01,    3.97521e-04,    4.65999e+01,    1.36877e-04,    5.96878e+00,    1.64871e-03,    5.95493e+00,    1.45957e-03,    2.15567e-01,    3.40634e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.20525e+04,    3.57294e+01,    2.11885e+04,    3.20998e+01,    4.29812e+01,    7.42277e-02,    7.97981e+00,    1.25022e-02,    5.95269e+00,    1.47900e-02,    4.33113e+01,    7.57206e-02,    5.84426e+00,    1.43145e-02,    7.98232e+00,    1.24850e-02,    1.84153e+00,    1.43019e-04,    1.44086e-04,    2.43994e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27619e+00,    3.02336e-04,    5.28748e-01,    8.21234e-04,    3.08953e-01,    6.61273e-08,    3.94043e+00,    2.96796e-03,   -3.85362e-02,    2.89246e-04,    3.63915e-01,    5.25710e-04,    3.25698e-01,    6.97113e-08,    4.38884e+00,    4.57149e-03,    5.06217e+00,    3.71846e-04,    4.09769e-02,    9.53585e-05,    3.16971e-01,    6.78435e-08,    1.97007e+00,    2.05206e-03,    2.21058e+00,    1.49985e-04,    2.47228e-04,    3.07475e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49214e+00,    2.94736e-04,    3.39804e-01,    5.14060e-04,    3.23637e-01,    6.92702e-08,    4.05487e+00,    3.54589e-03,    7.25480e+00,    2.92839e-04,    2.40557e-01,    3.75814e-04,    3.14983e-01,    6.74181e-08,    4.02007e+00,    3.82724e-03,              3,             10,              1,        1st unk,              0,           REF0
  11/26/2018 13:18:26.591,    2.22282e+04,    3.57599e+01,   -2.07233e+01,    5.96451e-01,   -1.49215e+02,    1.39528e+00,   -8.15721e+00,    5.54479e-01,    1.96365e-03,    1.19600e-06,    3.76801e-04,    2.10647e-07,    1.32510e-04,    2.17315e-07,    4.01517e+01,    1.66135e-04,    4.66000e+01,    2.11614e-04,    5.96692e+00,    1.17668e-03,    5.95683e+00,    1.78036e-03,    2.15593e-01,    6.49765e-05,   -2.40471e+00,    0.00000e+00,   -2.11237e+00,    0.00000e+00,    2.21708e+04,    3.56768e+01,    2.12864e+04,    3.00941e+01,    4.32006e+01,    6.73143e-02,    8.01830e+00,    1.34585e-02,    5.98633e+00,    1.33765e-02,    4.35356e+01,    6.87290e-02,    5.87648e+00,    1.29681e-02,    8.02076e+00,    1.34430e-02,    1.84122e+00,    9.90576e-05,    1.44225e-04,    2.02803e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.27617e+00,    3.26024e-04,    5.31284e-01,    7.68263e-04,    3.08953e-01,    1.02234e-07,    3.94153e+00,    3.63527e-03,   -3.85707e-02,    3.50932e-04,    3.65754e-01,    5.52342e-04,    3.25698e-01,    1.07775e-07,    4.39189e+00,    4.82447e-03,    5.06201e+00,    2.69533e-04,    4.11957e-02,    8.79568e-05,    3.16971e-01,    1.04888e-07,    1.97144e+00,    2.16562e-03,    2.21039e+00,    1.17488e-04,    2.47436e-04,    4.15024e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49255e+00,    3.15596e-04,    3.41485e-01,    5.02797e-04,    3.23637e-01,    1.07093e-07,    4.05690e+00,    3.21440e-03,    7.25526e+00,    2.86044e-04,    2.41795e-01,    4.12526e-04,    3.14983e-01,    1.04230e-07,    4.02221e+00,    4.82912e-03,              3,             10,              4,        4th unk,              0,           REF0
