			0,242	4,72					0,242	0,008					0,242	4,64					0,242	64	
			0,244	4,72					0,244	0,016					0,244	4,56					0,244	64	
			0,246	4,72					0,246	0,016					0,246	4,64					0,246	64	
			0,248	4,72					0,248	0,024					0,248	4,64					0,248	64	
			0,25	4,72					0,25	0,024					0,25	4,56					0,25	64	
			0,252	4,72					0,252	0,024					0,252	4,64					0,252	64	
			0,254	4,72					0,254	0,016					0,254	4,64					0,254	64	
			0,256	4,72					0,256	0,04					0,256	4,56					0,256	64	
			0,258	4,72					0,258	0,044					0,258	4,64					0,258	64	
			0,26	4,72					0,26	0,08					0,26	4,64					0,26	64	
			0,262	4,72					0,262	0,112					0,262	4,64					0,262	64	
			0,264	4,72					0,264	0,136					0,264	4,64					0,264	66	
			0,266	4,72					0,266	0,2					0,266	4,64					0,266	64	
			0,268	4,72					0,268	0,272					0,268	4,64					0,268	66	
			0,27	4,64					0,27	0,248					0,27	4,64					0,27	66	
			0,272	4,72					0,272	0,16					0,272	4,56					0,272	66	
			0,274	4,72					0,274	0,064					0,274	4,64					0,274	66	
			0,276	4,72					0,276	0,032					0,276	4,56					0,276	66	
			0,278	4,72					0,278	0,032					0,278	4,64					0,278	66	
			0,28	4,72					0,28	0,02					0,28	4,64					0,28	66	
			0,282	4,72					0,282	0,016					0,282	4,64					0,282	66	
			0,284	4,72					0,284	0,016					0,284	4,64					0,284	66	
			0,286	4,72					0,286	0,012					0,286	4,56					0,286	66	
			0,288	4,72					0,288	0,008					0,288	4,64					0,288	66	
			0,29	4,72					0,29	0,008					0,29	4,64					0,29	66	
			0,292	4,72					0,292	0,012					0,292	4,64					0,292	68	
			0,294	4,72					0,294	0,004					0,294	4,56					0,294	66	
			0,296	4,72					0,296	0,008					0,296	4,64					0,296	68	
			0,298	4,72					0,298	0,012					0,298	4,64					0,298	66	
			0,3	4,72					0,3	0,008					0,3	4,64					0,3	68	
			0,302	4,72					0,302	0,004					0,302	4,56					0,302	68	
			0,304	4,72					0,304	0,008					0,304	4,56					0,304	68	
			0,306	4,72					0,306	0,004					0,306	4,64					0,306	68	
			0,308	4,72					0,308	0					0,308	4,64					0,308	68	
			0,31	4,72					0,31	0,012					0,31	4,64					0,31	68	
			0,312	4,72					0,312	-0,004					0,312	4,64					0,312	70	
			0,314	4,72					0,314	0,012					0,314	4,64					0,314	70	
			0,316	4,72					0,316	0,004					0,316	4,64					0,316	70	
			0,318	4,72					0,318	0,012					0,318	4,64					0,318	68	
			0,32	4,72					0,32	0,012					0,32	4,64					0,32	68	
			0,322	4,72					0,322	0,008					0,322	4,64					0,322	68	
			0,324	4,72					0,324	0					0,324	4,64					0,324	70	
			0,326	4,72					0,326	0,008					0,326	4,56					0,326	70	
			0,328	4,72					0,328	0,016					0,328	4,64					0,328	70	
			0,33	4,72					0,33	0,008					0,33	4,64					0,33	70	
			0,332	4,72					0,332	0,004					0,332	4,64					0,332	70	
			0,334	4,72					0,334	0,004					0,334	4,64					0,334	70	
			0,336	4,72					0,336	0,012					0,336	4,64					0,336	70	
			0,338	4,72					0,338	0,004					0,338	4,64					0,338	70	
			0,34	4,72					0,34	0,008					0,34	4,64					0,34	70	
			0,342	4,72					0,342	0,016					0,342	4,64					0,342	70	
			0,344	4,72					0,344	0,016					0,344	4,64					0,344	72	
			0,346	4,72					0,346	0,008					0,346	4,64					0,346	72	
			0,348	4,72					0,348	0,016					0,348	4,64					0,348	72	
			0,35	4,72					0,35	0,012					0,35	4,64					0,35	70	
			0,352	4,72					0,352	0,024					0,352	4,64					0,352	72	
			0,354	4,72					0,354	0,032					0,354	4,64					0,354	72	
			0,356	4,72					0,356	0,02					0,356	4,64					0,356	72	
			0,358	4,72					0,358	0,016					0,358	4,64					0,358	72	
			0,36	4,72					0,36	0,024					0,36	4,56					0,36	72	
			0,362	4,72					0,362	0,048					0,362	4,64					0,362	72	
			0,364	4,72					0,364	0,072					0,364	4,64					0,364	72	
			0,366	4,72					0,366	0,1					0,366	4,64					0,366	74	
			0,368	4,72					0,368	0,124					0,368	4,64					0,368	72	
			0,37	4,72					0,37	0,192					0,37	4,64					0,37	72	
			0,372	4,72					0,372	0,256					0,372	4,64					0,372	72	
			0,374	4,72					0,374	0,248					0,374	4,56					0,374	74	
			0,376	4,72					0,376	0,136					0,376	4,64					0,376	72	
			0,378	4,72					0,378	0,052					0,378	4,64					0,378	74	
			0,38	4,72					0,38	0,04					0,38	4,64					0,38	72	
			0,382	4,72					0,382	0,02					0,382	4,64					0,382	74	
			0,384	4,72					0,384	0,016					0,384	4,64					0,384	74	
			0,386	4,72					0,386	0,008					0,386	4,64					0,386	74	
			0,388	4,72					0,388	0,016					0,388	4,64					0,388	74	
			0,39	4,72					0,39	0,012					0,39	4,64					0,39	74	
			0,392	4,72					0,392	0,008					0,392	4,56					0,392	74	
			0,394	4,72					0,394	0,004					0,394	4,64					0,394	76	
			0,396	4,72					0,396	0,004					0,396	4,64					0,396	76	
			0,398	4,72					0,398	0,016					0,398	4,64					0,398	76	
			0,4	4,72					0,4	0,004					0,4	4,56					0,4	76	
			0,402	4,72					0,402	-0,004					0,402	4,56					0,402	76	
			0,404	4,72					0,404	0,008					0,404	4,64					0,404	76	
			0,406	4,72					0,406	0					0,406	4,64					0,406	76	
			0,408	4,72					0,408	0					0,408	4,64					0,408	76	
			0,41	4,72					0,41	0,004					0,41	4,64					0,41	76	
			0,412	4,72					0,412	0,012					0,412	4,64					0,412	76	
			0,414	4,72					0,414	0,004					0,414	4,64					0,414	76	
			0,416	4,72					0,416	0,008					0,416	4,64					0,416	76	
			0,418	4,72					0,418	0,012					0,418	4,64					0,418	76	
			0,42	4,72					0,42	0					0,42	4,56					0,42	76	
			0,422	4,72					0,422	0,012					0,422	4,64					0,422	78	
			0,424	4,72					0,424	0,008					0,424	4,64					0,424	76	
			0,426	4,72					0,426	-0,004					0,426	4,56					0,426	76	
			0,428	4,72					0,428	0,008					0,428	4,64					0,428	76	
			0,43	4,72					0,43	0,008					0,43	4,64					0,43	78	
			0,432	4,72					0,432	0,004					0,432	4,64					0,432	78	
			0,434	4,72					0,434	0,004					0,434	4,64					0,434	78	
			0,436	4,72					0,436	0,012					0,436	4,56					0,436	78	
			0,438	4,72					0,438	0,012					0,438	4,64					0,438	78	
			0,44	4,72					0,44	0,016					0,44	4,64					0,44	78	
			0,442	4,72					0,442	0,012					0,442	4,64					0,442	78	
			0,444	4,72					0,444	0,012					0,444	4,64					0,444	78	
			0,446	4,72					0,446	0,016					0,446	4,64					0,446	78	
			0,448	4,72					0,448	0,02					0,448	4,56					0,448	78	
			0,45	4,72					0,45	0,024					0,45	4,64					0,45	78	
			0,452	4,72					0,452	0,02					0,452	4,64					0,452	78	
			0,454	4,72					0,454	0,02					0,454	4,56					0,454	80	
			0,456	4,72					0,456	0,02					0,456	4,64					0,456	80	
			0,458	4,72					0,458	0,028					0,458	4,56					0,458	80	
			0,46	4,72					0,46	0,04					0,46	4,64					0,46	80	
			0,462	4,72					0,462	0,052					0,462	4,64					0,462	82	
			0,464	4,72					0,464	0,068					0,464	4,64					0,464	80	
			0,466	4,72					0,466	0,096					0,466	4,64					0,466	80	
			0,468	4,72					0,468	0,132					0,468	4,64					0,468	80	
			0,47	4,72					0,47	0,18					0,47	4,64					0,47	80	
			0,472	4,72					0,472	0,28					0,472	4,64					0,472	80	
			0,474	4,72					0,474	0,216					0,474	4,64					0,474	80	
			0,476	4,72					0,476	0,124					0,476	4,56					0,476	80	
			0,478	4,72					0,478	0,056					0,478	4,56					0,478	80	
			0,48	4,72					0,48	0,04					0,48	4,56					0,48	80	
			0,482	4,72					0,482	0,024					0,482	4,64					0,482	80	
			0,484	4,72					0,484	0,02					0,484	4,56					0,484	82	
			0,486	4,72					0,486	0,008					0,486	4,64					0,486	82	
			0,488	4,72					0,488	0,012					0,488	4,64					0,488	82	
			0,49	4,72					0,49	0,02					0,49	4,64					0,49	82	
			0,492	4,72					0,492	0,016					0,492	4,64					0,492	82	
			0,494	4,72					0,494	0,012					0,494	4,64					0,494	82	
			0,496	4,72					0,496	0,012					0,496	4,64					0,496	82	
			0,498	4,72					0,498	0,004					0,498	4,64					0,498	82	
			0,5	4,72					0,5	0,008					0,5	4,56					0,5	82	
			0,502	4,72					0,502	0					0,502	4,64					0,502	82	
			0,504	4,72					0,504	0,004					0,504	4,64					0,504	82	
			0,506	4,72					0,506	0,004					0,506	4,64					0,506	82	
			0,508	4,72					0,508	0,004					0,508	4,56					0,508	82	
			0,51	4,72					0,51	0,012					0,51	4,64					0,51	82	
			0,512	4,72					0,512	0,004					0,512	4,56					0,512	84	
			0,514	4,72					0,514	0,004					0,514	4,64					0,514	82	
			0,516	4,72					0,516	-0,004					0,516	4,64					0,516	82	
			0,518	4,72					0,518	-0,004					0,518	4,64					0,518	84	
			0,52	4,72					0,52	0					0,52	4,64					0,52	84	
			0,522	4,72					0,522	0,004					0,522	4,56					0,522	84	
			0,524	4,72					0,524	-0,004					0,524	4,64					0,524	84	
			0,526	4,72					0,526	0,004					0,526	4,64					0,526	84	
			0,528	4,72					0,528	0,012					0,528	4,64					0,528	82	
			0,53	4,72					0,53	0,012					0,53	4,56					0,53	84	
			0,532	4,72					0,532	0					0,532	4,56					0,532	84	
			0,534	4,72					0,534	0,008					0,534	4,64					0,534	84	
			0,536	4,72					0,536	0,016					0,536	4,64					0,536	84	
			0,538	4,72					0,538	0,012					0,538	4,56					0,538	84	
			0,54	4,72					0,54	0,012					0,54	4,64					0,54	86	
			0,542	4,72					0,542	0,012					0,542	4,56					0,542	86	
			0,544	4,72					0,544	0,016					0,544	4,56					0,544	84	
			0,546	4,72					0,546	0,016					0,546	4,64					0,546	86	
			0,548	4,72					0,548	0,02					0,548	4,64					0,548	86	
			0,55	4,72					0,55	0,008					0,55	4,64					0,55	86	
			0,552	4,72					0,552	0,016					0,552	4,64					0,552	86	
			0,554	4,72					0,554	0,012					0,554	4,64					0,554	86	
			0,556	4,72					0,556	0,016					0,556	4,64					0,556	86	
			0,558	4,72					0,558	0,016					0,558	4,56					0,558	86	
			0,56	4,72					0,56	0,02					0,56	4,56					0,56	86	
			0,562	4,72					0,562	0,028					0,562	4,64					0,562	86	
			0,564	4,72					0,564	0,04					0,564	4,64					0,564	86	
			0,566	4,72					0,566	0,048					0,566	4,56					0,566	86	
			0,568	4,72					0,568	0,08					0,568	4,64					0,568	86	
			0,57	4,72					0,57	0,108					0,57	4,64					0,57	86	
			0,572	4,72					0,572	0,136					0,572	4,64					0,572	86	
			0,574	4,72					0,574	0,212					0,574	4,64					0,574	88	
			0,576	4,72					0,576	0,26					0,576	4,56					0,576	88	
			0,578	4,72					0,578	0,22					0,578	4,64					0,578	88	
			0,58	4,72					0,58	0,128					0,58	4,56					0,58	88	
			0,582	4,72					0,582	0,064					0,582	4,64					0,582	88	
			0,584	4,72					0,584	0,032					0,584	4,64					0,584	88	
			0,586	4,72					0,586	0,024					0,586	4,56					0,586	88	
			0,588	4,72					0,588	0,016					0,588	4,64					0,588	88	
			0,59	4,72					0,59	0,012					0,59	4,64					0,59	88	
			0,592	4,72					0,592	0,02					0,592	4,56					0,592	88	
			0,594	4,72					0,594	0,012					0,594	4,56					0,594	88	
			0,596	4,72					0,596	0,004					0,596	4,64					0,596	88	
			0,598	4,72					0,598	0,012					0,598	4,64					0,598	90	
			0,6	4,72					0,6	0,004					0,6	4,64					0,6	90	
			0,602	4,72					0,602	0,012					0,602	4,64					0,602	90	
			0,604	4,72					0,604	0,004					0,604	4,64					0,604	90	
			0,606	4,72					0,606	0,004					0,606	4,64					0,606	90	
			0,608	4,72					0,608	0,008					0,608	4,64					0,608	90	
			0,61	4,72					0,61	0,008					0,61	4,56					0,61	90	
			0,612	4,72					0,612	0,004					0,612	4,56					0,612	90	
			0,614	4,72					0,614	-0,004					0,614	4,56					0,614	90	
			0,616	4,72					0,616	0,004					0,616	4,64					0,616	90	
			0,618	4,72					0,618	0,016					0,618	4,64					0,618	90	
			0,62	4,72					0,62	0					0,62	4,64					0,62	90	
			0,622	4,72					0,622	0,012					0,622	4,56					0,622	90	
			0,624	4,72					0,624	0,012					0,624	4,64					0,624	92	
			0,626	4,72					0,626	0,008					0,626	4,64					0,626	92	
			0,628	4,72					0,628	0,004					0,628	4,56					0,628	92	
			0,63	4,72					0,63	0,008					0,63	4,64					0,63	92	
			0,632	4,72					0,632	0,008					0,632	4,64					0,632	90	
			0,634	4,72					0,634	0,008					0,634	4,56					0,634	92	
			0,636	4,72					0,636	0,012					0,636	4,64					0,636	92	
			0,638	4,72					0,638	0,008					0,638	4,64					0,638	92	
			0,64	4,72					0,64	0,012					0,64	4,64					0,64	92	
			0,642	4,72					0,642	0,012					0,642	4,64					0,642	92	
			0,644	4,72					0,644	0,016					0,644	4,64					0,644	92	
			0,646	4,72					0,646	0,02					0,646	4,64					0,646	92	
			0,648	4,72					0,648	0,02					0,648	4,56					0,648	94	
			0,65	4,72					0,65	0,016					0,65	4,56					0,65	94	
			0,652	4,72					0,652	0,016					0,652	4,64					0,652	94	
			0,654	4,72					0,654	0,024					0,654	4,64					0,654	94	
			0,656	4,72					0,656	0,02					0,656	4,64					0,656	94	
			0,658	4,72					0,658	0,032					0,658	4,56					0,658	94	
			0,66	4,72					0,66	0,032					0,66	4,64					0,66	94	
			0,662	4,72					0,662	0,052					0,662	4,64					0,662	94	
			0,664	4,72					0,664	0,072					0,664	4,64					0,664	94	
			0,666	4,72					0,666	0,108					0,666	4,56					0,666	94	
			0,668	4,72					0,668	0,14					0,668	4,64					0,668	94	
			0,67	4,72					0,67	0,22					0,67	4,56					0,67	94	
			0,672	4,72					0,672	0,28					0,672	4,64					0,672	94	
			0,674	4,72					0,674	0,208					0,674	4,64					0,674	94	
			0,676	4,72					0,676	0,12					0,676	4,64					0,676	94	
			0,678	4,72					0,678	0,044					0,678	4,64					0,678	94	
			0,68	4,72					0,68	0,036					0,68	4,64					0,68	94	
			0,682	4,72					0,682	0,024					0,682	4,56					0,682	96	
			0,684	4,72					0,684	0,012					0,684	4,64					0,684	96	
			0,686	4,72					0,686	0,016					0,686	4,64					0,686	96	
			0,688	4,72					0,688	0,008					0,688	4,64					0,688	96	
			0,69	4,72					0,69	0,004					0,69	4,64					0,69	96	
			0,692	4,72					0,692	0,008					0,692	4,56					0,692	96	
			0,694	4,72					0,694	0,012					0,694	4,56					0,694	96	
			0,696	4,72					0,696	0,016					0,696	4,64					0,696	96	
			0,698	4,72					0,698	0					0,698	4,56					0,698	96	
			0,7	4,72					0,7	0,004					0,7	4,64					0,7	96	
			0,702	4,72					0,702	0,008					0,702	4,64					0,702	96	
			0,704	4,72					0,704	0,004					0,704	4,64					0,704	96	
			0,706	4,72					0,706	0					0,706	4,64					0,706	96	
			0,708	4,72					0,708	0,012					0,708	4,64					0,708	96	
			0,71	4,72					0,71	0,004					0,71	4,64					0,71	98	
			0,712	4,72					0,712	0,008					0,712	4,56					0,712	98	
			0,714	4,72					0,714	0,008					0,714	4,64					0,714	98	
			0,716	4,72					0,716	0					0,716	4,64					0,716	98	
			0,718	4,72					0,718	0,008					0,718	4,64					0,718	98	
			0,72	4,72					0,72	0,012					0,72	4,64					0,72	98	
			0,722	4,72					0,722	0,012					0,722	4,56					0,722	98	
			0,724	4,72					0,724	0,012					0,724	4,64					0,724	98	
			0,726	4,72					0,726	0,012					0,726	4,56					0,726	98	
			0,728	4,72					0,728	0,012					0,728	4,64					0,728	100	
			0,73	4,72					0,73	0,008					0,73	4,64					0,73	100	
			0,732	4,72					0,732	0,004					0,732	4,56					0,732	100	
			0,734	4,72					0,734	0,012					0,734	4,56					0,734	100	
			0,736	4,72					0,736	0,008					0,736	4,56					0,736	100	
			0,738	4,72					0,738	0,008					0,738	4,56					0,738	100	
			0,74	4,72					0,74	0					0,74	4,56					0,74	100	
			0,742	4,72					0,742	0,012					0,742	4,64					0,742	100	
			0,744	4,72					0,744	0,004					0,744	4,56					0,744	100	
			0,746	4,72					0,746	0,012					0,746	4,64					0,746	100	
			0,748	4,72					0,748	0,024					0,748	4,64					0,748	100	
			0,75	4,72					0,75	0,02					0,75	4,64					0,75	100	
			0,752	4,72					0,752	0,02					0,752	4,56					0,752	102	
			0,754	4,72					0,754	0,008					0,754	4,64					0,754	100	
			0,756	4,72					0,756	0,016					0,756	4,56					0,756	100	
			0,758	4,72					0,758	0,02					0,758	4,56					0,758	100	
			0,76	4,72					0,76	0,024					0,76	4,56					0,76	100	
			0,762	4,72					0,762	0,028					0,762	4,56					0,762	100	
			0,764	4,72					0,764	0,036					0,764	4,64					0,764	100	
			0,766	4,72					0,766	0,06					0,766	4,56					0,766	100	
			0,768	4,72					0,768	0,1					0,768	4,56					0,768	100	
			0,77	4,72					0,77	0,12					0,77	4,64					0,77	100	
			0,772	4,72					0,772	0,176					0,772	4,56					0,772	100	
			0,774	4,72					0,774	0,252					0,774	4,64					0,774	100	
			0,776	4,72					0,776	0,232					0,776	4,56					0,776	100	
			0,778	4,72					0,778	0,132					0,778	4,64					0,778	100	
			0,78	4,72					0,78	0,072					0,78	4,56					0,78	100	
			0,782	4,72					0,782	0,032					0,782	4,56					0,782	98	
			0,784	4,72					0,784	0,024					0,784	4,64					0,784	98	
			0,786	4,72					0,786	0,024					0,786	4,56					0,786	98	
			0,788	4,72					0,788	0,02					0,788	4,56					0,788	98	
			0,79	4,72					0,79	0,008					0,79	4,64					0,79	98	
			0,792	4,72					0,792	0,004					0,792	4,64					0,792	98	
			0,794	4,72					0,794	0,004					0,794	4,64					0,794	98	
			0,796	4,72					0,796	0,004					0,796	4,64					0,796	98	
			0,798	4,72					0,798	0,008					0,798	4,56					0,798	98	
			0,8	4,72					0,8	0,008					0,8	4,64					0,8	98	
			0,802	4,72					0,802	0,012					0,802	4,56					0,802	98	
			0,804	4,72					0,804	0,004					0,804	4,64					0,804	98	
			0,806	4,72					0,806	0,004					0,806	4,64					0,806	98	
			0,808	4,72					0,808	0,004					0,808	4,64					0,808	98	
			0,81	4,72					0,81	0,004					0,81	4,64					0,81	98	
			0,812	4,72					0,812	0					0,812	4,64					0,812	98	
			0,814	4,72					0,814	0,004					0,814	4,56					0,814	98	
			0,816	4,72					0,816	0,012					0,816	4,64					0,816	98	
			0,818	4,72					0,818	-0,004					0,818	4,64					0,818	98	
			0,82	4,72					0,82	0,004					0,82	4,64					0,82	96	
			0,822	4,72					0,822	0,004					0,822	4,64					0,822	96	
			0,824	4,72					0,824	0,012					0,824	4,64					0,824	96	
			0,826	4,72					0,826	0,008					0,826	4,56					0,826	96	
			0,828	4,72					0,828	0					0,828	4,56					0,828	96	
			0,83	4,72					0,83	0					0,83	4,64					0,83	96	
			0,832	4,72					0,832	0,008					0,832	4,56					0,832	94	
