X	Y
246	-10399908.000000000
247	-10464882.000000000
248	-10521279.000000000
249	-10551471.000000000
250	-10530922.000000000
251	-10475024.000000000
252	-10384780.000000000
253	-10236535.000000000
254	-10027810.000000000
255	-9799796.000000000
256	-9559679.000000000
257	-9308277.000000000
258	-9075520.000000000
259	-8873705.000000000
260	-8727760.000000000
261	-8611735.000000000
262	-8520597.000000000
263	-8495832.000000000
264	-8528224.000000000
265	-8611444.000000000
266	-8720058.000000000
267	-8852752.000000000
268	-9000377.000000000
269	-9159182.000000000
270	-9339551.000000000
271	-9535701.000000000
272	-9726358.000000000
273	-9900799.000000000
274	-10081436.000000000
275	-10239270.000000000
276	-10371083.000000000
277	-10489561.000000000
278	-10605380.000000000
279	-10710554.000000000
280	-10829269.000000000
281	-10927587.000000000
282	-11012213.000000000
283	-11075131.000000000
284	-11129277.000000000
285	-11166132.000000000
286	-11157526.000000000
287	-11098950.000000000
288	-11010357.000000000
289	-10862459.000000000
290	-10672978.000000000
291	-10466439.000000000
292	-10237811.000000000
293	-9985902.000000000
294	-9753811.000000000
295	-9540537.000000000
296	-9374864.000000000
297	-9232190.000000000
298	-9141735.000000000
299	-9092348.000000000
300	-9088954.000000000
301	-9130307.000000000
302	-9212654.000000000
303	-9316666.000000000
304	-9456147.000000000
305	-9610663.000000000
306	-9778480.000000000
307	-9954159.000000000
308	-10127555.000000000
309	-10322985.000000000
310	-10490135.000000000
311	-10639398.000000000
312	-10761900.000000000
313	-10882031.000000000
314	-10959689.000000000
315	-11026322.000000000
316	-11075487.000000000
317	-11111854.000000000
318	-11152021.000000000
319	-11180058.000000000
320	-11209400.000000000
321	-11235280.000000000
322	-11259395.000000000
323	-11274499.000000000
324	-11292393.000000000
325	-11308433.000000000
326	-11322866.000000000
327	-11328222.000000000
328	-11350351.000000000
329	-11380767.000000000
330	-11407641.000000000
331	-11444920.000000000
332	-11471202.000000000
333	-11496228.000000000
334	-11489075.000000000
335	-11442527.000000000
336	-11355479.000000000
337	-11207139.000000000
338	-11017701.000000000
339	-10787244.000000000
340	-10528653.000000000
341	-10246947.000000000
342	-9978958.000000000
343	-9717792.000000000
344	-9485556.000000000
345	-9289880.000000000
346	-9155055.000000000
347	-9067740.000000000
348	-9043994.000000000
349	-9059912.000000000
350	-9134846.000000000
351	-9241488.000000000
352	-9367257.000000000
353	-9526243.000000000
354	-9701598.000000000
355	-9900615.000000000
356	-10091150.000000000
357	-10278794.000000000
358	-10455995.000000000
359	-10619512.000000000
360	-10769769.000000000
361	-10914483.000000000
362	-11036511.000000000
363	-11128392.000000000
364	-11226488.000000000
365	-11321105.000000000
366	-11395176.000000000
367	-11484720.000000000
368	-11551494.000000000
369	-11607395.000000000
370	-11649186.000000000
371	-11651898.000000000
372	-11598307.000000000
373	-11499053.000000000
374	-11350423.000000000
375	-11158461.000000000
376	-10944318.000000000
377	-10690407.000000000
378	-10451034.000000000
379	-10199498.000000000
380	-9960569.000000000
381	-9752440.000000000
382	-9572314.000000000
383	-9437956.000000000
384	-9354895.000000000
385	-9305185.000000000
386	-9307939.000000000
387	-9358513.000000000
388	-9446560.000000000
389	-9554979.000000000
390	-9694244.000000000
391	-9847335.000000000
392	-10021512.000000000
393	-10201230.000000000
394	-10378958.000000000
395	-10552667.000000000
396	-10721610.000000000
397	-10864760.000000000
398	-10991314.000000000
399	-11095719.000000000
400	-11180542.000000000
401	-11239923.000000000
402	-11294002.000000000
403	-11341243.000000000
404	-11374099.000000000
405	-11398954.000000000
406	-11428018.000000000
407	-11455189.000000000
408	-11485918.000000000
409	-11505947.000000000
410	-11527460.000000000
411	-11529461.000000000
412	-11528918.000000000
413	-11528584.000000000
414	-11535106.000000000
415	-11548518.000000000
416	-11575668.000000000
417	-11606861.000000000
418	-11637900.000000000
419	-11688974.000000000
420	-11696104.000000000
421	-11681267.000000000
422	-11635928.000000000
423	-11537017.000000000
424	-11375744.000000000
425	-11165106.000000000
426	-10920988.000000000
427	-10636863.000000000
428	-10339329.000000000
429	-10046177.000000000
430	-9767914.000000000
431	-9531287.000000000
432	-9338924.000000000
433	-9194377.000000000
434	-9110633.000000000
435	-9075506.000000000
436	-9082227.000000000
437	-9149023.000000000
438	-9257989.000000000
439	-9391478.000000000
440	-9552327.000000000
441	-9713113.000000000
442	-9908610.000000000
443	-10105055.000000000
444	-10308265.000000000
445	-10507145.000000000
446	-10696381.000000000
447	-10862301.000000000
448	-11014174.000000000
449	-11146407.000000000
450	-11263769.000000000
451	-11367803.000000000
452	-11457272.000000000
453	-11536362.000000000
454	-11610275.000000000
455	-11683284.000000000
456	-11751703.000000000
457	-11787715.000000000
458	-11794336.000000000
459	-11759507.000000000
460	-11703732.000000000
461	-11586491.000000000
462	-11422577.000000000
463	-11215336.000000000
464	-10985039.000000000
465	-10743497.000000000
466	-10481341.000000000
467	-10216116.000000000
468	-9971586.000000000
469	-9751962.000000000
470	-9566255.000000000
471	-9420890.000000000
472	-9335452.000000000
473	-9288935.000000000
474	-9287495.000000000
475	-9344854.000000000
476	-9431198.000000000
477	-9550458.000000000
478	-9690848.000000000
479	-9851102.000000000
480	-10021606.000000000
481	-10206906.000000000
482	-10385508.000000000
483	-10551836.000000000
484	-10722717.000000000
485	-10879291.000000000
486	-11028810.000000000
487	-11159389.000000000
488	-11257309.000000000
489	-11337893.000000000
490	-11402353.000000000
491	-11451473.000000000
492	-11483078.000000000
493	-11502595.000000000
494	-11513603.000000000
495	-11530960.000000000
496	-11546726.000000000
497	-11558666.000000000
498	-11576903.000000000
499	-11590278.000000000
500	-11597824.000000000
501	-11596972.000000000
502	-11609003.000000000
503	-11617441.000000000
504	-11632222.000000000
505	-11651974.000000000
506	-11679231.000000000
507	-11712705.000000000
508	-11747080.000000000
509	-11771496.000000000
510	-11779857.000000000
511	-11727395.000000000
512	-11641726.000000000
513	-11504707.000000000
514	-11310319.000000000
515	-11071865.000000000
516	-10790643.000000000
517	-10504272.000000000
518	-10221744.000000000
519	-9955795.000000000
520	-9705183.000000000
521	-9482867.000000000
522	-9306878.000000000
523	-9190482.000000000
524	-9132908.000000000
525	-9129162.000000000
526	-9170353.000000000
527	-9261338.000000000
528	-9379754.000000000
529	-9519568.000000000
530	-9684253.000000000
531	-9870623.000000000
532	-10063062.000000000
533	-10269787.000000000
534	-10468060.000000000
535	-10653499.000000000
536	-10836660.000000000
537	-11010447.000000000
538	-11146843.000000000
539	-11279760.000000000
540	-11388857.000000000
541	-11492102.000000000
542	-11569725.000000000
543	-11636663.000000000
544	-11692102.000000000
545	-11743496.000000000
546	-11801450.000000000
547	-11844257.000000000
548	-11866878.000000000
549	-11867168.000000000
550	-11822856.000000000
551	-11728126.000000000
552	-11575834.000000000
553	-11382286.000000000
554	-11156985.000000000
555	-10900514.000000000
556	-10632630.000000000
557	-10361484.000000000
558	-10097303.000000000
559	-9867264.000000000
560	-9655905.000000000
561	-9492820.000000000
562	-9373832.000000000
563	-9303551.000000000
564	-9284858.000000000
565	-9317099.000000000
566	-9384765.000000000
567	-9496711.000000000
568	-9635860.000000000
569	-9784946.000000000
570	-9959219.000000000
571	-10142405.000000000
572	-10326405.000000000
573	-10526524.000000000
574	-10707884.000000000
575	-10875676.000000000
576	-11036729.000000000
577	-11194591.000000000
578	-11322275.000000000
579	-11427066.000000000
580	-11514179.000000000
581	-11573400.000000000
582	-11617692.000000000
583	-11647533.000000000
584	-11659681.000000000
585	-11658453.000000000
586	-11671190.000000000
587	-11677748.000000000
588	-11683760.000000000
589	-11702883.000000000
590	-11714577.000000000
591	-11734933.000000000
592	-11751638.000000000
593	-11767067.000000000
594	-11772324.000000000
595	-11778777.000000000
596	-11783710.000000000
597	-11803862.000000000
598	-11827702.000000000
599	-11855151.000000000
600	-11876796.000000000
601	-11884974.000000000
602	-11866838.000000000
603	-11816767.000000000
604	-11720538.000000000
605	-11577802.000000000
606	-11388032.000000000
607	-11153104.000000000
608	-10892264.000000000
609	-10601917.000000000
610	-10316033.000000000
611	-10036898.000000000
612	-9769396.000000000
613	-9530865.000000000
614	-9366235.000000000
615	-9237976.000000000
616	-9163164.000000000
617	-9153486.000000000
618	-9191087.000000000
619	-9283636.000000000
620	-9397479.000000000
621	-9545036.000000000
622	-9711011.000000000
623	-9903087.000000000
624	-10098940.000000000
625	-10310594.000000000
626	-10514446.000000000
627	-10703755.000000000
628	-10891057.000000000
629	-11061931.000000000
630	-11223085.000000000
631	-11357624.000000000
632	-11480696.000000000
633	-11584462.000000000
634	-11668556.000000000
635	-11740183.000000000
636	-11778397.000000000
637	-11825790.000000000
638	-11862869.000000000
639	-11908441.000000000
640	-11941412.000000000
641	-11971791.000000000
642	-11974550.000000000
643	-11939281.000000000
644	-11858796.000000000
645	-11731996.000000000
646	-11566619.000000000
647	-11371792.000000000
648	-11127923.000000000
649	-10868788.000000000
650	-10588929.000000000
651	-10318097.000000000
652	-10066131.000000000
653	-9845271.000000000
654	-9659556.000000000
655	-9528600.000000000
656	-9441036.000000000
657	-9399593.000000000
658	-9406586.000000000
659	-9453807.000000000
660	-9555959.000000000
661	-9671841.000000000
662	-9804631.000000000
663	-9959656.000000000
664	-10131397.000000000
665	-10315022.000000000
666	-10506891.000000000
667	-10694008.000000000
668	-10870197.000000000
669	-11052685.000000000
670	-11209888.000000000
671	-11348540.000000000
672	-11459221.000000000
673	-11559984.000000000
674	-11645953.000000000
675	-11690898.000000000
676	-11730394.000000000
677	-11760880.000000000
678	-11778484.000000000
679	-11799726.000000000
680	-11808801.000000000
681	-11817070.000000000
682	-11832969.000000000
683	-11857178.000000000
684	-11879282.000000000
685	-11891643.000000000
686	-11903476.000000000
687	-11911944.000000000
688	-11920151.000000000
689	-11934774.000000000
690	-11936610.000000000
691	-11937482.000000000
692	-11949670.000000000
693	-11971501.000000000
694	-11999044.000000000
695	-12020934.000000000
696	-12035746.000000000
697	-12027055.000000000
698	-11980358.000000000
699	-11881875.000000000
700	-11728792.000000000
701	-11533989.000000000
702	-11301300.000000000
703	-11030449.000000000
704	-10740572.000000000
705	-10441570.000000000
706	-10139669.000000000
707	-9866709.000000000
708	-9648720.000000000
709	-9449028.000000000
710	-9320910.000000000
711	-9238430.000000000
712	-9214476.000000000
713	-9245290.000000000
714	-9308457.000000000
715	-9421429.000000000
716	-9555721.000000000
717	-9728222.000000000
718	-9904677.000000000
719	-10092446.000000000
720	-10301905.000000000
721	-10514589.000000000
722	-10712639.000000000
723	-10902716.000000000
724	-11090368.000000000
725	-11263488.000000000
726	-11414913.000000000
727	-11531575.000000000
728	-11643932.000000000
729	-11730360.000000000
730	-11810941.000000000
731	-11874805.000000000
732	-11921175.000000000
733	-11955595.000000000
734	-12015198.000000000
735	-12062443.000000000
736	-12088433.000000000
737	-12101906.000000000
738	-12090667.000000000
739	-12063235.000000000
740	-11996203.000000000
741	-11878601.000000000
742	-11723782.000000000
743	-11526173.000000000
744	-11281197.000000000
745	-11024168.000000000
746	-10745954.000000000
747	-10481709.000000000
748	-10226107.000000000
749	-9997354.000000000
750	-9807133.000000000
751	-9644169.000000000
752	-9516666.000000000
753	-9443264.000000000
754	-9415811.000000000
755	-9455261.000000000
756	-9527702.000000000
757	-9637075.000000000
758	-9762374.000000000
759	-9922509.000000000
760	-10093406.000000000
761	-10284436.000000000
762	-10472626.000000000
763	-10661371.000000000
764	-10853367.000000000
765	-11037949.000000000
766	-11213294.000000000
767	-11371813.000000000
768	-11505515.000000000
769	-11625143.000000000
770	-11727072.000000000
771	-11813210.000000000
772	-11874303.000000000
773	-11919510.000000000
774	-11949879.000000000
775	-11971932.000000000
776	-11985614.000000000
777	-11991742.000000000
778	-11995285.000000000
779	-12013058.000000000
780	-12043417.000000000
781	-12073127.000000000
782	-12082037.000000000
783	-12089580.000000000
784	-12105109.000000000
785	-12113798.000000000
786	-12111440.000000000
787	-12103191.000000000
788	-12100202.000000000
789	-12101771.000000000
790	-12113283.000000000
791	-12131359.000000000
792	-12160729.000000000
793	-12183603.000000000
794	-12198935.000000000
795	-12192491.000000000
796	-12152067.000000000
797	-12068035.000000000
798	-11922430.000000000
799	-11731148.000000000
800	-11506081.000000000
801	-11239790.000000000
802	-10964032.000000000
803	-10672123.000000000
804	-10392902.000000000
805	-10111668.000000000
806	-9882951.000000000
807	-9683391.000000000
808	-9532149.000000000
809	-9416520.000000000
810	-9365369.000000000
811	-9372151.000000000
812	-9424450.000000000
813	-9529105.000000000
814	-9661399.000000000
815	-9829486.000000000
816	-10005373.000000000
817	-10186395.000000000
818	-10379115.000000000
819	-10572385.000000000
820	-10768308.000000000
821	-10962861.000000000
822	-11139290.000000000
823	-11314651.000000000
824	-11476341.000000000
825	-11625511.000000000
826	-11742088.000000000
827	-11861414.000000000
828	-11949282.000000000
829	-12014375.000000000
830	-12071390.000000000
831	-12113451.000000000
832	-12154238.000000000
833	-12196922.000000000
834	-12244281.000000000
835	-12288190.000000000
836	-12321920.000000000
837	-12338435.000000000
838	-12335760.000000000
839	-12289903.000000000
840	-12192701.000000000
841	-12060070.000000000
842	-11883240.000000000
843	-11663881.000000000
844	-11418295.000000000
845	-11146637.000000000
846	-10890250.000000000
847	-10627131.000000000
848	-10378794.000000000
849	-10157095.000000000
850	-9973099.000000000
851	-9830067.000000000
852	-9730462.000000000
853	-9677768.000000000
854	-9665981.000000000
855	-9699184.000000000
856	-9769709.000000000
857	-9875605.000000000
858	-10008721.000000000
859	-10165468.000000000
860	-10326348.000000000
861	-10499579.000000000
862	-10667366.000000000
863	-10847840.000000000
864	-11029410.000000000
865	-11204144.000000000
866	-11365403.000000000
867	-11521313.000000000
868	-11656618.000000000
869	-11793606.000000000
870	-11914741.000000000
871	-12014410.000000000
872	-12086118.000000000
873	-12136346.000000000
874	-12169087.000000000
875	-12182716.000000000
876	-12191168.000000000
877	-12191794.000000000
878	-12193995.000000000
879	-12195277.000000000
880	-12203842.000000000
881	-12220565.000000000
882	-12232635.000000000
883	-12248922.000000000
884	-12261578.000000000
885	-12273638.000000000
886	-12276652.000000000
887	-12278273.000000000
888	-12278413.000000000
889	-12279467.000000000
890	-12295018.000000000
891	-12305380.000000000
892	-12320104.000000000
893	-12342680.000000000
894	-12355789.000000000
895	-12360333.000000000
896	-12360491.000000000
897	-12344197.000000000
898	-12302019.000000000
899	-12206469.000000000
900	-12069227.000000000
901	-11882601.000000000
902	-11660202.000000000
903	-11392175.000000000
904	-11106650.000000000
905	-10827926.000000000
906	-10557356.000000000
907	-10278348.000000000
908	-10046693.000000000
909	-9851827.000000000
910	-9704877.000000000
911	-9608617.000000000
912	-9557829.000000000
913	-9570608.000000000
914	-9638637.000000000
915	-9748847.000000000
916	-9882208.000000000
917	-10031860.000000000
918	-10209596.000000000
919	-10388842.000000000
920	-10556577.000000000
921	-10718690.000000000
922	-10897956.000000000
923	-11080078.000000000
924	-11258692.000000000
925	-11424395.000000000
926	-11582875.000000000
927	-11737750.000000000
928	-11887372.000000000
929	-12007036.000000000
930	-12108082.000000000
931	-12198429.000000000
932	-12272542.000000000
933	-12312473.000000000
934	-12343550.000000000
935	-12375883.000000000
936	-12408765.000000000
937	-12448804.000000000
938	-12485100.000000000
939	-12507440.000000000
940	-12516035.000000000
941	-12495760.000000000
942	-12449845.000000000
943	-12373769.000000000
944	-12263264.000000000
945	-12114635.000000000
946	-11928508.000000000
947	-11708285.000000000
948	-11452865.000000000
949	-11190682.000000000
950	-10938943.000000000
951	-10680367.000000000
952	-10439047.000000000
953	-10234426.000000000
954	-10068794.000000000
955	-9944868.000000000
956	-9857591.000000000
957	-9807601.000000000
958	-9815619.000000000
959	-9863318.000000000
960	-9953176.000000000
961	-10066264.000000000
962	-10204727.000000000
963	-10354407.000000000
964	-10513044.000000000
965	-10679122.000000000
966	-10849309.000000000
967	-11036328.000000000
968	-11206235.000000000
969	-11380258.000000000
970	-11541848.000000000
971	-11694506.000000000
972	-11849894.000000000
973	-11996616.000000000
974	-12126678.000000000
975	-12221622.000000000
976	-12294282.000000000
977	-12344900.000000000
978	-12379276.000000000
979	-12389702.000000000
980	-12392760.000000000
981	-12394220.000000000
982	-12390323.000000000
983	-12385643.000000000
984	-12376859.000000000
985	-12380779.000000000
986	-12380905.000000000
987	-12391353.000000000
988	-12398671.000000000
989	-12415024.000000000
990	-12428557.000000000
991	-12440091.000000000
992	-12450336.000000000
993	-12459518.000000000
994	-12467319.000000000
995	-12462680.000000000
996	-12475014.000000000
997	-12486092.000000000
998	-12507721.000000000
999	-12529146.000000000
1000	-12554285.000000000
1001	-12571300.000000000
1002	-12564976.000000000
1003	-12539775.000000000
1004	-12482263.000000000
1005	-12367633.000000000
1006	-12216108.000000000
1007	-12019759.000000000
1008	-11781779.000000000
1009	-11517653.000000000
1010	-11216899.000000000
1011	-10927445.000000000
1012	-10648220.000000000
1013	-10391822.000000000
1014	-10172933.000000000
1015	-9998283.000000000
1016	-9861765.000000000
1017	-9784957.000000000
1018	-9734847.000000000
1019	-9741111.000000000
1020	-9798904.000000000
1021	-9906108.000000000
1022	-10031207.000000000
1023	-10182555.000000000
1024	-10344276.000000000
1025	-10515865.000000000
1026	-10691683.000000000
1027	-10865125.000000000
1028	-11043301.000000000
1029	-11219907.000000000
1030	-11403466.000000000
1031	-11589078.000000000
1032	-11759447.000000000
1033	-11925149.000000000
1034	-12076920.000000000
1035	-12200817.000000000
1036	-12297910.000000000
1037	-12385939.000000000
1038	-12455691.000000000
1039	-12501360.000000000
1040	-12531779.000000000
1041	-12564012.000000000
1042	-12577865.000000000
1043	-12599995.000000000
1044	-12609150.000000000
1045	-12624047.000000000
1046	-12640114.000000000
1047	-12656846.000000000
1048	-12664409.000000000
1049	-12631724.000000000
1050	-12573258.000000000
1051	-12478160.000000000
1052	-12351050.000000000
1053	-12192091.000000000
1054	-11995488.000000000
1055	-11770112.000000000
1056	-11500342.000000000
1057	-11237781.000000000
1058	-10968901.000000000
1059	-10731069.000000000
1060	-10505144.000000000
1061	-10315861.000000000
1062	-10153805.000000000
1063	-10038911.000000000
1064	-9979487.000000000
1065	-9957405.000000000
1066	-9980571.000000000
1067	-10037190.000000000
1068	-10131403.000000000
1069	-10249287.000000000
1070	-10384768.000000000
1071	-10543803.000000000
1072	-10708724.000000000
1073	-10877172.000000000
1074	-11049667.000000000
1075	-11203293.000000000
1076	-11372916.000000000
1077	-11551608.000000000
1078	-11720261.000000000
1079	-11882678.000000000
1080	-12030438.000000000
1081	-12162491.000000000
1082	-12275326.000000000
1083	-12369311.000000000
1084	-12447054.000000000
1085	-12497747.000000000
1086	-12531980.000000000
1087	-12547550.000000000
1088	-12549598.000000000
1089	-12553648.000000000
1090	-12548152.000000000
1091	-12545666.000000000
1092	-12537218.000000000
1093	-12535988.000000000
1094	-12536925.000000000
1095	-12540108.000000000
1096	-12552585.000000000
1097	-12559898.000000000
1098	-12579039.000000000
1099	-12591465.000000000
1100	-12608510.000000000
1101	-12621447.000000000
1102	-12636430.000000000
1103	-12647680.000000000
1104	-12662534.000000000
1105	-12670712.000000000
1106	-12676843.000000000
1107	-12668466.000000000
1108	-12678577.000000000
1109	-12695362.000000000
1110	-12703995.000000000
1111	-12713022.000000000
1112	-12704738.000000000
1113	-12683475.000000000
1114	-12619361.000000000
1115	-12525542.000000000
1116	-12387835.000000000
1117	-12220807.000000000
1118	-12015451.000000000
1119	-11764386.000000000
1120	-11480870.000000000
1121	-11192576.000000000
1122	-10911901.000000000
1123	-10655294.000000000
1124	-10431199.000000000
1125	-10245567.000000000
1126	-10093305.000000000
1127	-9987455.000000000
1128	-9933758.000000000
1129	-9918527.000000000
1130	-9949386.000000000
1131	-10021880.000000000
1132	-10136682.000000000
1133	-10278016.000000000
1134	-10428678.000000000
1135	-10584940.000000000
1136	-10767179.000000000
1137	-10946325.000000000
1138	-11136835.000000000
1139	-11332461.000000000
1140	-11515567.000000000
1141	-11694093.000000000
1142	-11856262.000000000
1143	-12011256.000000000
1144	-12163702.000000000
1145	-12296509.000000000
1146	-12415701.000000000
1147	-12513086.000000000
1148	-12607035.000000000
1149	-12682210.000000000
1150	-12736867.000000000
1151	-12769196.000000000
1152	-12788849.000000000
1153	-12790435.000000000
1154	-12799462.000000000
1155	-12804241.000000000
1156	-12808540.000000000
1157	-12817675.000000000
1158	-12836523.000000000
1159	-12834937.000000000
1160	-12829508.000000000
1161	-12814202.000000000
1162	-12775660.000000000
1163	-12693914.000000000
1164	-12582186.000000000
1165	-12435748.000000000
1166	-12264964.000000000
1167	-12061768.000000000
1168	-11837419.000000000
1169	-11582471.000000000
1170	-11328639.000000000
1171	-11069257.000000000
1172	-10847280.000000000
1173	-10646624.000000000
1174	-10483912.000000000
1175	-10348927.000000000
1176	-10261191.000000000
1177	-10219522.000000000
1178	-10215763.000000000
1179	-10259359.000000000
1180	-10329575.000000000
1181	-10435944.000000000
1182	-10545170.000000000
1183	-10675109.000000000
1184	-10824637.000000000
1185	-10980604.000000000
1186	-11148956.000000000
1187	-11308718.000000000
1188	-11476912.000000000
1189	-11652397.000000000
1190	-11807751.000000000
1191	-11963345.000000000
1192	-12120155.000000000
1193	-12262429.000000000
1194	-12380210.000000000
1195	-12475201.000000000
1196	-12560614.000000000
1197	-12637798.000000000
1198	-12695671.000000000
1199	-12738301.000000000
1200	-12758152.000000000
1201	-12767820.000000000
1202	-12768070.000000000
1203	-12775939.000000000
1204	-12777596.000000000
1205	-12784939.000000000
1206	-12783717.000000000
1207	-12781905.000000000
1208	-12779398.000000000
1209	-12782203.000000000
1210	-12782699.000000000
1211	-12792371.000000000
1212	-12800523.000000000
1213	-12815885.000000000
1214	-12831453.000000000
1215	-12841565.000000000
1216	-12852658.000000000
1217	-12856805.000000000
1218	-12859499.000000000
1219	-12865337.000000000
1220	-12870925.000000000
1221	-12878920.000000000
1222	-12879174.000000000
1223	-12887536.000000000
1224	-12896617.000000000
1225	-12906029.000000000
1226	-12911672.000000000
1227	-12901497.000000000
1228	-12871139.000000000
1229	-12825521.000000000
1230	-12753745.000000000
1231	-12651486.000000000
1232	-12492995.000000000
1233	-12297606.000000000
1234	-12098887.000000000
1235	-11850903.000000000
1236	-11578158.000000000
1237	-11298082.000000000
1238	-11033956.000000000
1239	-10790883.000000000
1240	-10595255.000000000
1241	-10438829.000000000
1242	-10308268.000000000
1243	-10236869.000000000
1244	-10204983.000000000
1245	-10214820.000000000
1246	-10267173.000000000
1247	-10363024.000000000
